,MTBS_FIRE_NAME,FIRE_YEAR,DISCOVERY_DATE,STAT_CAUSE_DESCR,CONT_DATE,FIRE_SIZE,LATITUDE,LONGITUDE,STATE
9105,MUSTANG COMPLEX,2012,2456114.5,Lightning,2456222.5,2562.0,45.55944444,-114.21777778,MT
9106,MUSTANG COMPLEX,2012,2456148.5,Lightning,2456185.5,6108.0,45.58,-114.88972222,ID
9107,BURNT STRIP,2012,2456150.5,Lightning,2456222.5,3570.0,45.84777778,-114.64666667,ID
9108,SAWTOOTH,2012,2456169.5,Lightning,2456229.5,5927.0,46.22861111,-114.30722222,MT
9109,GREEN MOUNTAIN,2012,2456151.5,Lightning,2456222.5,2968.0,45.82861111,-114.68194444,ID
9110,INDIAN RIDGE,2012,2456148.5,Lightning,2456222.5,1764.0,45.78472222,-114.73944444,ID
9111,WATCHTOWER LAKE,2012,2456151.5,Lightning,2456222.5,1090.0,45.85666667,-114.505,ID
9112,CEDAR,2012,2456147.5,Lightning,2456226.5,17473.0,46.31861111,-114.65111111,ID
9113,ISABELLA COMPLEX,2012,2456179.5,Lightning,2456225.5,1675.0,46.90888889,-115.56972222,ID
9114,FREEZE OUT,2012,2456147.5,Lightning,2456226.5,19704.0,46.39944444,-114.93944444,ID
9115,FERN,2012,2456136.5,Lightning,2456226.5,25873.0,46.42611111,-114.50638889,ID
9116,WEASEL COMPLEX,2012,2456161.5,Lightning,2456226.5,1050.0,46.61527778,-114.91277778,ID
9117,ELIZABETH,2012,2456179.5,Lightning,2456225.5,1960.0,46.79,-115.245,ID
9118,ROSEBUD,2012,2456167.5,Miscellaneous,2456172.5,2396.0,45.2825,-109.56666667,MT
9119,TAYLOR CREEK,2012,2456111.5,Lightning,2456135.5,62111.0,45.2425,-106.0525,MT
9120,PRISONER LAKE,2012,2456138.5,Lightning,2456225.5,4186.0,47.54055556,-113.15888889,MT
9121,ELBOW PASS COMPLEX,2012,2456137.5,Lightning,2456225.5,4556.0,47.38083333,-112.94361111,MT
9122,ELBOW PASS COMPLEX,2012,2456139.5,Lightning,2456232.5,4033.0,47.34472222,-112.94444444,MT
9123,CONDON MOUNTAIN,2012,2456136.5,Lightning,2456225.5,5500.0,47.60083333,-113.66777778,MT
9124,WALL CREEK,2012,2456180.5,Lightning,2456225.5,5011.0,47.80055556,-113.18388889,MT
9125,PINE CREEK,2012,2456168.5,Equipment Use,2456246.5,8612.0,45.50638889,-110.57527778,MT
9126,MILLIE,2012,2456167.5,Lightning,2456232.5,10515.0,45.40055556,-111.10333333,MT
9127,ELBOW PASS COMPLEX,2012,2456120.5,Lightning,2456232.5,17319.0,47.40638889,-112.86888889,MT
9128,WEDGE CREEK,2012,2456157.5,Lightning,2456238.5,2021.0,47.20444444,-113.1225,MT
9129,BLACKTAIL,2012,2456128.5,Lightning,2456225.5,1117.0,46.19638889,-115.08777778,ID
9130,PORCUPINE COMPLEX,2012,2456147.5,Lightning,2456178.5,3660.0,45.74472222,-115.00277778,ID
9131,SQUARE ROCK,2012,2456152.5,Lightning,2456225.5,5221.0,45.96916667,-115.00083333,ID
9132,SHEEP,2012,2456176.5,Miscellaneous,2456225.5,48626.0,45.53416667,-116.2975,ID
9133,PETTIBONE,2012,2456136.5,Lightning,2456225.5,15569.0,46.06083333,-114.73305556,ID
9134,MCGUIRE COMPLEX,2012,2456167.5,Lightning,2456229.5,1800.0,45.62583333,-115.40138889,ID
9135,MOE,2012,2456150.5,Lightning,2456225.5,2592.0,46.07083333,-114.53305556,ID
9136,WEST TROUT,2012,2456180.5,Lightning,2456225.5,2325.0,46.16111111,-114.88583333,ID
9137,MOOSE  RIDGE,2012,2456147.5,Lightning,2456225.5,1205.0,46.06638889,-114.94083333,ID
9138,VISTA,2012,2456147.5,Lightning,2456225.5,8708.0,46.15083333,-114.93305556,ID
9139,MCGUIRE COMPLEX,2012,2456167.5,Lightning,2456229.5,43577.0,45.59444444,-115.55111111,ID
9140,DITCH,2012,2456136.5,Lightning,,12000.0,46.00333333,-114.87861111,ID
9141,BELL POINT,2012,2456171.5,Lightning,2456225.5,1050.0,46.23055556,-114.74944444,ID
9142,3 LINKS,2012,2456129.5,Lightning,2456225.5,3250.0,46.185,-115.1675,ID
9143,PORCUPINE COMPLEX,2012,2456147.5,Lightning,2456229.5,23700.0,45.6925,-115.03361111,ID
9144,DEEP CREEK 2,2012,2456163.5,Lightning,2456164.5,3317.1,47.43888889,-103.87666667,ND
9145,GILEAD,2012,2456153.5,Lightning,2456217.5,8189.0,44.43277778,-106.95916667,WY
9146,MYRTLE,2012,2456127.5,Equipment Use,,9886.0,43.60166667,-103.54972222,SD
9147,WHITE DRAW,2012,2456107.5,Equipment Use,,9000.0,43.38694444,-103.75472222,SD
9148,COW CAMP,2012,2456082.5,Lightning,2456091.5,8333.51,42.19055556,-105.37555556,WY
9149,BUTTERFIELD,2012,2456125.5,Lightning,2456126.5,2200.0,44.08694444,-104.85416667,WY
9150,SQUIRREL CREEK,2012,2456108.5,Miscellaneous,2456226.5,10517.0,41.11666667,-106.08333333,WY
9151,RUSSELS CAMP,2012,2456095.5,Lightning,2456107.5,4905.41,42.495,-105.87972222,WY
9152,ARAPAHO,2012,2456105.5,Lightning,2456191.5,98115.0,42.20083333,-105.49027778,WY
9153,HAY CANYON,2012,2456041.5,Lightning,2456043.5,9882.0,43.33222222,-103.06361111,SD
9154,WEST ASH,2012,2456129.5,Lightning,2456141.5,2300.0,42.63166667,-103.17194444,NE
9155,DOUTHIT,2012,2456167.5,Lightning,2456201.5,29730.0,42.77972222,-103.60083333,NE
9156,,2012,2456127.5,Miscellaneous,2456128.5,1084.0,43.86555556,-101.95361111,SD
9157,MOSSAGATE,2012,2456129.5,Lightning,2456133.5,4300.0,43.37138889,-104.025,SD
9158,WEST ASH,2012,2456167.5,Lightning,2456201.5,56471.0,42.62444444,-103.25333333,NE
9159,CAMP 5,2012,2456108.5,Lightning,2456112.5,1043.0,41.7975,-100.28305556,NE
9160,HIGH PARK,2012,2456061.5,Miscellaneous,2456069.5,7685.0,40.725,-105.26805556,CO
9161,HIGH PARK,2012,2456087.5,Lightning,2456108.5,87275.0,40.58944444,-105.40361111,CO
9162,WALDO CANYON,2012,2456101.5,Miscellaneous,,18947.0,38.88333333,-104.93333333,CO
9163,SPRINGER,2012,2456095.5,Miscellaneous,2456114.5,1100.0,38.945,-105.43611111,CO
9164,LOWER NORTH FORK FIRE,2012,2456012.5,Miscellaneous,2456036.5,4142.0,39.43583333,-105.21694444,CO
9165,VALLECITO,2012,2456216.5,Lightning,2456216.5,1400.0,37.41055556,-107.57944444,CO
9166,LITTLE SAND,2012,2456061.5,Lightning,2456169.5,24931.0,37.4025,-107.24333333,CO
9167,ALPINE LAKE,2012,2456148.5,Lightning,2456271.5,45877.0,43.07305556,-109.44361111,WY
9168,GILLEMWATER,2012,2455982.5,Debris Burning,2455982.5,1150.0,36.40111111,-102.22333333,TX
9169,CANYON,2012,2456107.5,Lightning,2456140.5,8716.0,34.71777778,-111.13027778,AZ
9170,COTTONWOOD,2012,2456103.5,Lightning,2456109.5,1682.0,31.86833333,-110.375,AZ
9171,GRAPEVINE,2012,2456106.5,Lightning,2456110.5,18300.0,32.56388889,-109.86833333,AZ
9172,SCHOOL CANYON,2012,2456055.5,Campfire,2456058.5,7049.0,31.37,-110.41194444,AZ
9173,CAMPINI,2012,2456068.5,Campfire,2456072.5,12015.0,31.38333333,-110.45,AZ
9174,FOX,2012,2456094.5,Lightning,2456103.5,7474.0,32.22694444,-110.465,AZ
9175,UNNAMED,2012,2456129.5,Lightning,2456147.5,2546.0,36.6225,-112.53555556,AZ
9176,EAST,2012,2456147.5,Lightning,2456164.5,1958.0,36.66555556,-112.54361111,AZ
9177,LITTLE BEAR,2012,2456082.5,Lightning,2456138.5,40000.0,33.41972222,-105.82972222,NM
9178,HORSE CANYON,2012,2456107.5,Lightning,2456119.5,7287.0,32.16861111,-104.6625,NM
9179,GLADIATOR,2012,2456060.5,Miscellaneous,2456096.5,16240.0,34.235,-112.33388889,AZ
9180,CHARLEY,2012,2456151.5,Lightning,2456157.5,2300.0,33.84305556,-111.53,AZ
9181,MISTAKE PEAK,2012,2456147.5,Campfire,2456163.5,5220.0,33.89722222,-111.14666667,AZ
9182,SUNFLOWER,2012,2456059.5,Miscellaneous,2456110.5,17618.0,33.93027778,-111.47638889,AZ
9183,257,2012,2456088.5,Miscellaneous,2456099.5,2860.0,33.24861111,-111.08611111,AZ
9184,COOKS COMPLEX,2012,2456119.5,Lightning,2456120.5,1952.0,34.00083333,-112.00333333,AZ
9185,POCO,2012,2456092.5,Miscellaneous,2456127.5,11936.0,34.16722222,-110.86527778,AZ
9186,SQUAW CREEK,2012,2456119.5,Lightning,2456120.5,5305.0,34.06583333,-112.04638889,AZ
9187,TRINITY RIDGE,2012,2456142.5,Equipment Use,2456222.5,146832.0,43.71111111,-115.36555556,ID
9188,SPRINGS,2012,2456144.5,Miscellaneous,2456158.5,6146.0,44.09222222,-116.04638889,ID
9189,HORSETHIEF CANYON,2012,2456178.5,Missing/Undefined,2456225.5,3373.0,43.39944444,-110.75777778,WY
9190,FONTENELLE,2012,2456102.5,Miscellaneous,2456223.5,65220.0,42.43416667,-110.60055556,WY
9191,NORTH BUFFALO,2012,2456163.5,Campfire,2456224.5,29950.0,43.92555556,-110.21111111,WY
9192,BEAR CUB,2012,2456111.5,Lightning,2456204.5,6493.0,43.87972222,-110.02416667,WY
9193,BUTTE CREEK,2012,2456134.5,Lightning,,1515.0,44.11305556,-109.81166667,WY
9194,LAKE CREEK,2012,2456082.5,Miscellaneous,2456095.5,1153.0,37.97555556,-111.56333333,UT
9195,LITTLE PINE,2012,2456149.5,Lightning,2456158.5,2222.0,37.52472222,-113.82583333,UT
9196,SHINGLE,2012,2456109.5,Miscellaneous,2456132.5,8061.0,37.43472222,-112.64444444,UT
9197,LOST LAKE,2012,2456081.5,Arson,2456124.5,2170.0,38.23055556,-111.50611111,UT
9198,SEELEY,2012,2456104.5,Lightning,2456141.5,48986.0,39.49861111,-111.17611111,UT
9199,LONE PINE,2012,2456111.5,Miscellaneous,2456111.5,2801.0,44.7,-117.04944444,ID
9200,WESLEY,2012,2456179.5,Lightning,2456225.5,16010.0,45.10638889,-116.50527778,ID
9201,ROADSIDE,2012,2456128.5,Miscellaneous,2456128.5,2103.0,44.44333333,-116.80055556,ID
9202,MUSTANG COMPLEX,2012,2456140.5,Lightning,2456152.5,1077.0,45.44222222,-114.5575,ID
9203,MUSTANG COMPLEX,2012,2456151.5,Lightning,2456153.5,52008.0,45.47138889,-114.76166667,ID
9204,HALSTEAD,2012,2456135.5,Lightning,2456224.5,181948.0,44.42972222,-115.17222222,ID
9205,MUSTANG COMPLEX,2012,2456144.5,Lightning,2456152.5,1320.0,45.41888889,-114.4775,ID
9206,MUSTANG COMPLEX,2012,2456138.5,Lightning,2456236.5,275960.0,45.425,-114.59,ID
9207,MERINO,2012,2456148.5,Lightning,2456215.5,7863.0,44.65333333,-114.87,ID
9208,MUSTANG COMPLEX,2012,2456139.5,Lightning,2456152.5,1405.0,45.40333333,-114.57333333,ID
9209,CAVE CANYON,2012,2456144.5,Lightning,2456162.5,88909.0,42.2775,-114.06,ID
9210,DEER HOLLOW,2012,2456145.5,Lightning,2456147.5,5441.0,42.07166667,-113.15916667,ID
9211,BROWNS GULCH,2012,2456147.5,Lightning,2456159.5,11822.04,41.84972222,-115.97,NV
9212,,2012,2456144.5,Lightning,2456150.5,1015.04,40.61166667,-115.29305556,NV
9213,NORTH SCHELL,2012,2456095.5,Lightning,2456112.5,12046.0,39.29972222,-114.84194444,NV
9214,WASHOE DRIVE,2012,2455945.5,Miscellaneous,2455947.5,3177.0,39.32583333,-119.80861111,NV
9215,RED LEDGES,2012,2456158.5,Equipment Use,2456166.5,2004.0,40.07888889,-111.37138889,UT
9216,WILLIAMS,2012,2456172.5,Equipment Use,2456212.5,4200.0,34.23833333,-117.81305556,CA
9217,FORT COMPLEX,2012,2456144.5,Lightning,2456201.5,22283.0,41.88611111,-123.25194444,CA
9218,NORTH PASS,2012,2456157.5,Lightning,2456216.5,41983.0,39.86611111,-123.12916667,CA
9219,MILL,2012,2456115.5,Miscellaneous,2456141.5,29502.0,39.31833333,-122.70694444,CA
9220,LAKE COMPLEX,2012,2456144.5,Lightning,2456148.5,1667.0,41.75138889,-120.99638889,CA
9221,CHIPS,2012,2456137.5,Campfire,2456225.5,75431.0,40.00694444,-121.27138889,CA
9222,GEORGE,2012,2456079.5,Arson,2456095.5,1707.0,36.14916667,-118.50527778,CA
9223,PIUTE COMPLEX,2012,2456143.5,Lightning,2456150.5,1452.0,35.52583333,-118.465,CA
9224,FLAT,2012,2456119.5,Miscellaneous,2456127.5,1688.0,40.7775,-123.33083333,CA
9225,BAGLEY,2012,2456157.5,Lightning,2456185.5,46011.0,41.0,-122.03333333,CA
9226,STAFFORD,2012,2456175.5,Miscellaneous,2456198.5,4047.0,40.5175,-123.08444444,CA
9227,RAMSEY,2012,2456150.5,Campfire,2456166.5,1150.0,38.3825,-120.16138889,CA
9228,POLE CREEK,2012,2456179.5,Lightning,2456217.5,26795.0,44.175,-121.69527778,OR
9229,BARRY POINT,2012,2456145.5,Lightning,2456187.5,92977.0,42.11166667,-120.80138889,OR
9230,CASCADE CREEK,2012,2456179.5,Lightning,2456225.5,20296.0,46.13583333,-121.55083333,WA
9231,PARISH CABIN,2012,2456167.5,Arson,2456216.5,6481.0,44.17222222,-118.78194444,OR
9232,GENEVA TWELVE,2012,2456145.5,Lightning,2456156.5,1341.0,44.5125,-121.38527778,OR
9233,CACHE CREEK,2012,2456159.5,Lightning,2456236.5,73582.0,45.98638889,-116.92833333,OR
9234,BALD MOUNTAIN,2012,2456188.5,Lightning,2456236.5,1100.0,45.32638889,-117.50472222,OR
9235,BUCKHORN,2012,2456179.5,Lightning,2456232.5,6169.0,48.17777778,-120.135,WA
9236,NAVARRE,2012,2456113.5,Miscellaneous,2456120.5,1192.0,47.81388889,-120.20333333,WA
9237,KLONE PEAK,2012,2456179.5,Lightning,2456222.5,1502.0,47.96805556,-120.59027778,WA
9238,BYRD,2012,2456179.5,Lightning,2456222.5,14164.11,47.74055556,-120.24527778,WA
9239,WILD ROSE,2012,2456179.5,Lightning,2456217.5,2018.0,46.6875,-121.04416667,WA
9240,TABLE MOUNTAIN COMPLEX,2012,2456185.5,Lightning,2456220.5,43874.0,47.24083333,-120.56638889,WA
9241,GOAT,2012,2456185.5,Arson,2456222.5,7378.0,48.03277778,-119.98444444,WA
9242,TABLE MOUNTAIN COMPLEX,2012,2456178.5,Lightning,2456213.5,19314.0,47.36805556,-120.46527778,WA
9243,MT. CASHMERE,2012,2456179.5,Lightning,2456213.5,2779.0,47.55416667,-120.85222222,WA
9244,PYRAMID,2012,2456179.5,Lightning,2456222.5,1905.0,48.05111111,-120.5875,WA
9245,FIRST CREEK,2012,2456179.5,Lightning,2456222.5,1402.0,47.88583333,-120.26777778,WA
9246,BASALT,2012,2456182.5,Lightning,2456213.5,1193.0,47.97,-120.73444444,WA
9247,CANYON,2012,2456178.5,Lightning,2456213.5,7548.0,47.44527778,-120.44166667,WA
9248,POISON,2012,2456178.5,Lightning,2456213.5,5962.0,47.45527778,-120.51527778,WA
9249,ICY CREEK,2012,2456173.5,Lightning,2456224.5,1752.0,48.35444444,-120.9775,WA
9250,OKANOGAN COMPLEX,2012,2456179.5,Lightning,,1319.0,48.24083333,-120.01444444,WA
9251,POWERLINE,2012,2456114.5,Miscellaneous,2456117.5,1600.0,35.35,-84.60083333,TN
9252,YANKEE,2012,2455934.5,Miscellaneous,2455944.5,2614.0,30.27555556,-85.00138889,FL
9253,COUNTY LINE,2012,2456022.5,Lightning,2456175.5,34936.0,30.45194444,-82.45666667,FL
9254,BROWN HOUSE,2012,2456117.5,Lightning,2456118.5,1356.0,30.32111111,-84.52722222,FL
9255,ALLEGHANY TUNNELS FIRES,2012,2456024.5,Railroad,2456043.5,11381.0,37.75861111,-80.19888889,VA
9256,RICH HOLE,2012,2456026.5,Arson,2456043.5,15454.0,37.86972222,-79.62527778,VA
9257,BARBOURS CREEK.,2012,2456024.5,Miscellaneous,2456043.5,7351.0,37.63,-80.0625,VA
9258,POINT 2,2012,2456103.5,Lightning,2456135.5,1200.0,38.88,-78.33388889,VA
9259,SHIPWRECK,2012,2456025.5,Arson,2456038.5,3717.0,38.50916667,-78.65361111,VA
9260,HESS KNOB,2012,2456140.5,Lightning,2456145.5,1435.0,35.64194444,-93.28972222,AR
9261,,2012,2456094.5,Miscellaneous,2456114.5,21331.0,34.93333333,-77.01666667,NC
9262,,2012,2456113.5,Miscellaneous,2456114.5,1212.0,36.92638889,-92.93333333,MO
9263,POTATO CAVE,2012,2456136.5,Lightning,2456138.5,1126.0,36.71416667,-92.19777778,MO
9264,LIBERTY,2012,2456112.5,Miscellaneous,2456113.5,1625.0,36.67083333,-92.81166667,MO
9265,UYON LAKES,2012,2456114.5,Lightning,2456144.5,3894.1,67.85,-160.1333,AK
9266,UVGOON CREEK #1,2012,2456111.5,Lightning,2456144.5,49305.3,67.8108,-162.3653,AK
9267,UVGOON CREEK #1,2012,2456111.5,Lightning,2456117.5,12800.0,67.9378,-161.8886,AK
9268,FENIAK,2012,2456112.5,Lightning,2456144.5,1566.8,68.2067,-158.2622,AK
9269,INDUSTRIAL PARK,2012,2456195.5,Missing/Undefined,2456209.5,10222.0,63.9667,-146.3333,AK
9270,MARIE CREEK,2012,2456083.5,Lightning,2456156.5,9668.0,65.175,-142.6517,AK
9271,LITTLE INDIAN RIVER,2012,2456084.5,Lightning,2456137.5,15278.0,65.7483,-154.2644,AK
9272,OTTER CREEK,2012,2456083.5,Lightning,2456086.5,4753.2,67.0336,-160.2914,AK
9273,KOGOLUKTUK RIVER,2012,2456084.5,Lightning,2456090.5,1689.0,67.0911,-156.3744,AK
9274,PAHL RIVER,2012,2456084.5,Lightning,2456124.5,3887.6,66.6531,-155.7669,AK
9275,MELOZI,2012,2456085.5,Lightning,2456113.5,1738.4,65.49,-154.4317,AK
9276,NEKAKTE,2012,2456085.5,Lightning,2456096.5,6297.9,67.3394,-158.5664,AK
9277,KOKRINES HILLS,2012,2456083.5,Lightning,2456096.5,3719.6,65.5814,-153.5108,AK
9278,,2012,2456094.5,Lightning,2456170.5,22366.0,64.4167,-153.7167,AK
9279,HOGATZA RIVER,2012,2456094.5,Lightning,2456144.5,24179.4,66.4453,-155.2878,AK
9280,DRY CREEK,2012,2456101.5,Lightning,2456246.5,47154.0,64.49535,-147.32895,AK
9281,MIDNIGHT CREEK,2012,2456103.5,Lightning,2456157.5,7927.0,65.93,-141.03,AK
9282,KUCHER CREEK,2012,2456096.5,Lightning,2456110.5,18850.0,68.9106,-155.6947,AK
9283,KNIFEBLADE RIDGE,2012,2456096.5,Lightning,2456104.5,3618.8,69.1967,-155.0992,AK
9284,KIGLAIK RIVER,2012,2456096.5,Lightning,2456104.5,2050.0,69.2644,-155.4317,AK
9285,ITKILLIK RIVER,2012,2456097.5,Lightning,2456099.5,2311.0,70.1381,-150.6281,AK
9286,ALLAKAKET,2012,2456098.5,Missing/Undefined,2456111.5,2642.1,66.5286,-152.665,AK
9287,DELTA CREEK # 2,2012,2456099.5,Missing/Undefined,2456108.5,3185.0,63.9522,-146.3919,AK
9288,SNAKE RIVER,2012,2456233.5,Miscellaneous,2456240.5,16566.0,58.98,-158.55,AK
9289,NOATAK GRAND CANYON,2012,2456083.5,Lightning,2456096.5,4625.6,67.8775,-160.7306,AK
9290,PLATEAU,2012,2456119.5,Lightning,2456126.5,4345.0,36.2063,-113.775497,AZ
9291,HOBBLE COMPLEX,2012,2456120.5,Lightning,2456140.5,34200.0,36.6069,-113.6819,AZ
9292,COTTONWOOD,2012,2456129.5,Lightning,2456132.5,2018.0,36.6217,-113.8656,AZ
9293,PIGEON CANYON,2012,2456152.5,Lightning,2456160.5,2100.0,36.1997,-113.3608,AZ
9294,,2012,2456148.5,Lightning,2456153.5,1058.0,36.8619,-112.3289,AZ
9295,BULL FLAT FIRE,2012,2456057.5,Lightning,2456102.5,2145.0,34.2431,-110.7797,AZ
9296,,2012,2456047.5,Missing/Undefined,2456053.5,1703.7,32.1611,-109.4956,AZ
9297,MONTEZUMA,2012,2456077.5,Missing/Undefined,2456103.5,1663.0,31.7781,-111.6081,AZ
9298,HOOKER,2012,2456002.5,Miscellaneous,2456003.5,1980.0,33.330003,-109.762497,AZ
9299,ELWOOD,2012,2456058.5,Lightning,2456078.5,1600.0,33.54394,-109.88489,AZ
9300,,2012,2456151.5,Lightning,2456183.5,2510.0,33.3128,-109.752197,AZ
9301,,2012,2456195.5,Lightning,2456246.5,7092.0,33.32428,-109.79667,AZ
9302,BLACK CANYON,2012,2456105.5,Equipment Use,2456140.5,18392.0,35.7275,-113.8114,AZ
9303,STEWART,2012,2456152.5,Lightning,2456159.5,10632.0,33.127028,-116.498985,CA
9304,BUCK,2012,2456153.5,Lightning,2456157.5,2637.0,33.57706,-116.88119,CA
9305,CHIHUAHUA 2,2012,2456148.5,Lightning,2456152.5,1999.9,33.399853,-116.734946,CA
9306,JAWBONE COMPLEX,2012,2456149.5,Lightning,2456175.5,12018.0,35.3419,-118.2383,CA
9307,BORDER 6,2012,2456064.5,Miscellaneous,2456066.5,3910.0,32.607709,-116.242944,CA
9308,HIGHLAND,2012,2456094.5,Arson,2456098.5,2176.7,33.86483,-116.93431,CA
9309,WALKER WYE,2012,2456151.5,Equipment Use,2456158.5,7934.0,39.01158,-122.44192,CA
9310,FISH,2012,2456115.5,Powerline,2456119.5,1135.0,37.10583,-118.26453,CA
9311,SITES COMPLEX,2012,2456116.5,Arson,2456121.5,4185.0,39.35442,-122.39578,CA
9312,TURKEY,2012,2456117.5,Equipment Use,2456118.5,2545.0,35.8347,-120.2525,CA
9313,SAND,2012,2456125.5,Equipment Use,2456128.5,1428.0,35.1108,-118.3208,CA
9314,INDIAN,2012,2456147.5,Lightning,2456163.5,12575.0,37.9028,-118.8528,CA
9315,SIXTEEN COMPLEX,2012,2456174.5,Arson,2456545.5,17944.0,38.94444,-122.3445,CA
9316,SCOTTS,2012,2456177.5,Campfire,2456184.5,4416.0,39.15006,-123.05031,CA
9317,READING,2012,2456131.5,Lightning,2456223.5,28079.0,40.49494,-121.45414,CA
9318,DALE,2012,2456113.5,Powerline,2456115.5,1204.0,40.473717,-122.480664,CA
9319,,2012,2456126.5,Miscellaneous,2456134.5,1151.0,40.7303,-120.2864,CA
9320,LOST,2012,2456144.5,Lightning,2456151.5,61298.0,41.1389,-119.75,NV
9321,RUSH,2012,2456151.5,Lightning,2456222.5,315578.8,40.6153,-120.1153,CA
9322,NELSON (W-1),2012,2456156.5,Lightning,2456173.5,3661.0,41.2917,-120.4269,CA
9323,PONDEROSA,2012,2456157.5,Lightning,2456178.5,27676.0,40.3832,-121.8347,CA
9324,LIKELY,2012,2456175.5,Equipment Use,2456221.5,9838.0,41.0917,-120.4733,CA
9325,SHOCKEY,2012,2456193.5,Arson,2456196.5,2291.0,32.61347,-116.37986,CA
9326,CASCADE,2012,2456094.5,Lightning,2456259.5,1705.0,37.76954,-119.6753,CA
9327,WETMORE,2012,2456223.5,Arson,2456244.5,1998.0,38.2069,-105.0986,CO
9328,CEDAR KNOB,2012,2456118.5,Lightning,2456123.5,1059.6,40.3917,-108.1886,CO
9329,WOLF,2012,2456142.5,Lightning,2456161.5,5126.0,40.2853,-108.395,CO
9330,ACE,2012,2456082.5,Lightning,2456088.5,1154.0,40.9017,-108.3347,CO
9331,PINE RIDGE,2012,2456105.5,Lightning,2456120.5,13920.0,39.2358,-108.388,CO
9332,SUNRISE MINE,2012,2456072.5,Miscellaneous,2456085.5,5742.0,38.4358,-108.9889,CO
9333,WEBER,2012,2456100.5,Arson,2456132.5,10133.0,37.2708,-108.3025,CO
9334,,2012,2455993.5,Arson,2455997.5,8011.0,26.0389,-81.2636,FL
9335,,2012,2456159.5,Lightning,2456160.5,1220.0,25.8553,-81.1131,FL
9336,,2012,2456111.5,Lightning,2456121.5,2100.0,25.37903,-80.76742,FL
9337,,2012,2456112.5,Lightning,2456166.5,2240.0,26.2547,-80.8019,FL
9338,SOUTH INDIAN,2012,2456117.5,Lightning,2456118.5,14095.0,42.87057,-115.57663,ID
9339,IMPACT,2012,2456085.5,Miscellaneous,2456085.5,1001.0,43.25713,-116.09022,ID
9340,CON SHEA,2012,2456091.5,Miscellaneous,2456093.5,8898.0,43.29117,-116.45538,ID
9341,,2012,2456098.5,Arson,2456098.5,1339.0,43.25023,-116.08468,ID
9342,,2012,2456161.5,Arson,2456161.5,1054.0,43.267,-116.11544,ID
9343,JACKS,2012,2456117.5,Lightning,2456127.5,48894.0,42.61833,-116.18528,ID
9344,EAST ROCK,2012,2456144.5,Lightning,2456148.5,2688.0,42.59313,-115.66329,ID
9345,TINDALL,2012,2456149.5,Lightning,2456152.5,3222.0,42.17103,-115.89144,ID
9346,RABBIT SPRINGS,2012,2456118.5,Lightning,2456119.5,1475.0,42.0483,-114.6742,ID
9347,HOT WELL,2012,2456145.5,Lightning,2456155.5,3056.0,42.4569,-113.4875,ID
9348,CONNOR CREEK,2012,2456168.5,Miscellaneous,2456172.5,1994.0,42.2892,-113.5181,ID
9349,CAULDER CREEK,2012,2456204.5,Equipment Use,2456211.5,3217.0,42.5144,-113.095,ID
9350,DITTO,2012,2456114.5,Fireworks,2456116.5,6179.0,43.31232,-115.82538,ID
9351,BENWALK,2012,2456117.5,Lightning,2456119.5,29100.0,43.04969,-115.39013,ID
9352,MM66 I84,2012,2456118.5,Equipment Use,2456119.5,2114.0,43.43704,-116.06286,ID
9353,STOUT,2012,2456119.5,Lightning,2456123.5,12768.0,43.12659,-115.40838,ID
9354,MICRO,2012,2456132.5,Missing/Undefined,2456133.5,2630.0,43.51642,-116.13488,ID
9355,HOLLOW,2012,2456136.5,Equipment Use,2456137.5,1429.0,43.82897,-116.47561,ID
9356,MM86 WESTBOUND I84,2012,2456208.5,Missing/Undefined,2456209.5,1735.0,43.21091,-115.80904,ID
9357,HIGHWAY 20,2012,2456082.5,Powerline,2456083.5,6134.0,43.17752,-115.60466,ID
9358,COX'S WELL,2012,2456119.5,Lightning,2456120.5,7800.0,43.205,-113.2622,ID
9359,MIDWAY,2012,2456118.5,Lightning,2456122.5,8435.0,43.4255,-112.8836,ID
9360,CEDAR BUTTE WSA,2012,2456119.5,Lightning,2456137.5,23051.0,43.29,-112.7497,ID
9361,RIDGE TOP,2012,2456135.5,Lightning,2456142.5,16613.0,43.1811,-112.1361,ID
9362,RADAR HILL,2012,2456164.5,Missing/Undefined,2456167.5,1800.0,44.2647,-112.0047,ID
9363,KINYON ROAD,2012,2456115.5,Lightning,2456123.5,210874.0,42.4533,-115.0253,ID
9364,DIAMOND RANCH,2012,2456155.5,Lightning,2456157.5,3028.0,42.095,-115.575,ID
9365,BALANCED ROAD,2012,2456081.5,Equipment Use,2456082.5,6425.0,42.5783,-115.0022,ID
9366,JUMP,2012,2456108.5,Fireworks,2456111.5,1762.0,43.47961,-116.92342,ID
9367,GRASSHOPPER,2012,2456147.5,Lightning,2456177.5,2729.0,42.58571,-116.93342,ID
9368,ROOSTER ROCK,2012,2456119.5,Lightning,2456122.5,1573.0,42.7311,-112.6214,ID
9369,DEVIL,2012,2456220.5,Equipment Use,2456221.5,1295.0,42.2592,-112.188,ID
9370,STOCKTON,2012,2456106.5,Equipment Use,2456108.5,1210.0,42.2989,-111.9333,ID
9371,,2012,2456106.5,Equipment Use,2456110.5,1029.0,42.78,-112.4055,ID
9372,,2012,2456107.5,Equipment Use,2456108.5,1736.0,42.7911,-111.8333,ID
